Number,leaid11,STNAM,School.District,County_name,ALL_COHORT_1112,ALL_RATE_1112,ECD_COHORT_1112,ECD_RATE_1112,Percentage,Num_BGs_in_Tract,LAND_AREA,URBANIZED_AREA_POP_CEN_2010,URBAN_CLUSTER_POP_CEN_2010,RURAL_POP_CEN_2010,pct_URBANIZED_AREA_POP_CEN_2010,pct_URBAN_CLUSTER_POP_CEN_2010,pct_RURAL_POP_CEN_2010,pct_Males_CEN_2010,pct_Males_ACS_08_12,pct_Males_ACSMOE_08_12,pct_Females_CEN_2010,pct_Females_ACS_08_12,pct_Females_ACSMOE_08_12,pct_Tot_GQ_CEN_2010,pct_Inst_GQ_CEN_2010,pct_Non_Inst_GQ_CEN_2010,pct_Pop_5yrs_Over_ACS_08_12,pct_Pop_5yrs_Over_ACSMOE_08_12,pct_Othr_Lang_ACS_08_12,pct_Othr_Lang_ACSMOE_08_12,pct_Age5p_Only_Eng_ACS_08_12,pct_Age5p_Only_Eng_ACSMOE_08_12,pct_Pop_25yrs_Over_ACS_08_12,pct_Pop_25yrs_Over_ACSMOE_08_12,pct_Not_HS_Grad_ACS_08_12,pct_Not_HS_Grad_ACSMOE_08_12,pct_College_ACS_08_12,pct_College_ACSMOE_08_12,pct_Pov_Univ_ACS_08_12,pct_Pov_Univ_ACSMOE_08_12,pct_Prs_Blw_Pov_Lev_ACS_08_12,pct_Prs_Blw_Pov_Lev_ACSMOE_08_12,pct_Civ_emp_16p_ACS_08_12,pct_Civ_emp_16p_ACSMOE_08_12,pct_Civ_unemp_16p_ACS_08_12,pct_Civ_unemp_16p_ACSMOE_08_12,pct_Pop_1yr_Over_ACS_08_12,pct_Pop_1yr_Over_ACSMOE_08_12,pct_Diff_HU_1yr_Ago_ACS_08_12,pct_Diff_HU_1yr_Ago_ACSMOE_08_12,pct_Born_US_ACS_08_12,pct_Born_US_ACSMOE_08_12,pct_Born_foreign_ACS_08_12,pct_Born_foreign_ACSMOE_08_12,pct_US_Cit_Nat_ACS_08_12,pct_US_Cit_Nat_ACSMOE_08_12,pct_NON_US_Cit_ACS_08_12,pct_NON_US_Cit_ACSMOE_08_12,pct_ENG_VW_SPAN_ACS_08_12,pct_ENG_VW_SPAN_ACSMOE_08_12,pct_ENG_VW_INDOEURO_ACS_08_12,pct_ENG_VW_INDOEURO_ACSMOE_08_12,pct_ENG_VW_API_ACS_08_12,pct_ENG_VW_API_ACSMOE_08_12,pct_ENG_VW_OTHER_ACS_08_12,pct_ENG_VW_OTHER_ACSMOE_08_12,pct_ENG_VW_ACS_08_12,pct_ENG_VW_ACSMOE_08_12,pct_Rel_Family_HHDS_CEN_2010,pct_Rel_Family_HHD_ACS_08_12,pct_Rel_Family_HHD_ACSMOE_08_12,pct_MrdCple_HHD_CEN_2010,pct_MrdCple_HHD_ACS_08_12,pct_MrdCple_HHD_ACSMOE_08_12,pct_Not_MrdCple_HHD_CEN_2010,pct_Not_MrdCple_HHD_ACS_08_12,pct_Not_MrdCple_HHD_ACSMOE_08_12,pct_Female_No_HB_CEN_2010,pct_Female_No_HB_ACS_08_12,pct_Female_No_HB_ACSMOE_08_12,pct_NonFamily_HHD_CEN_2010,pct_NonFamily_HHD_ACS_08_12,pct_NonFamily_HHD_ACSMOE_08_12,pct_Sngl_Prns_HHD_CEN_2010,pct_Sngl_Prns_HHD_ACS_08_12,pct_Sngl_Prns_HHD_ACSMOE_08_12,pct_HHD_PPL_Und_18_CEN_2010,pct_HHD_PPL_Und_18_ACS_08_12,pct_HHD_PPL_Und_18_ACSMOE_08_12,avg_Tot_Prns_in_HHD_CEN_2010,avg_Tot_Prns_in_HHD_ACS_08_12,avg_Tot_Prns_in_HHD_ACSMOE_08_12,pct_Rel_Under_6_CEN_2010,pct_Rel_Under_6_ACS_08_12,pct_Rel_Under_6_ACSMOE_08_12,pct_HHD_Moved_in_ACS_08_12,pct_HHD_Moved_in_ACSMOE_08_12,pct_PUB_ASST_INC_ACS_08_12,pct_PUB_ASST_INC_ACSMOE_08_12,pct_Tot_Occp_Units_CEN_2010,pct_Tot_Occp_Units_ACS_08_12,pct_Tot_Occp_Units_ACSMOE_08_12,pct_Vacant_Units_CEN_2010,pct_Vacant_Units_ACS_08_12,pct_Vacant_Units_ACSMOE_08_12,pct_Renter_Occp_HU_CEN_2010,pct_Renter_Occp_HU_ACS_08_12,pct_Renter_Occp_HU_ACSMOE_08_12,pct_Owner_Occp_HU_CEN_2010,pct_Owner_Occp_HU_ACS_08_12,pct_Owner_Occp_HU_ACSMOE_08_12,pct_Single_Unit_ACS_08_12,pct_Single_Unit_ACSMOE_08_12,pct_MLT_U2_9_STRC_ACS_08_12,pct_MLT_U2_9_STRC_ACSMOE_08_12,pct_MLT_U10p_ACS_08_12,pct_MLT_U10p_ACSMOE_08_12,pct_Mobile_Homes_ACS_08_12,pct_Mobile_Homes_ACSMOE_08_12,pct_Crowd_Occp_U_ACS_08_12,pct_Crowd_Occp_U_ACSMOE_08_12,pct_NO_PH_SRVC_ACS_08_12,pct_NO_PH_SRVC_ACSMOE_08_12,pct_No_Plumb_ACS_08_12,pct_No_Plumb_ACSMOE_08_12,pct_Recent_Built_HU_ACS_08_12,pct_Recent_Built_HU_ACSMOE_08_12
1120,2731750,MINNESOTA,Richfield Public School District,Hennepin County,286,65,152,45-49,100,2,0.386,2383,0,0,100,0,0,50.52,54.2749658,4.572263844,49.48,45.7250342,4.046735156,0.88,0,0.88,92.03146375,1.946473807,40.76551468,13.81837736,59.23448532,9.873514121,56.22435021,7.494027268,26.27737226,10.4225338,18.30900243,5.202520469,99.38440493,13.40413673,31.79628355,11.72756292,89.22702374,10.33543526,10.77297626,5.047144569,97.81121751,13.1288982,22.93706294,2.165387061,68.98084815,7.188898826,31.01915185,11.49229045,4.924760602,2.62586429,26.09439125,11.60316995,12.83863369,7.636686504,0,1.060070671,0,1.060070671,0,1.060070671,12.83863369,7.754766491,68.84,71.26030624,8.175618569,48.06,50.88339223,7.957681292,51.94,49.11660777,10.51420513,14.02,15.54770318,6.681333835,31.16,28.73969376,7.558455673,24.28,18.61012956,7.141457214,38.3,41.34275618,7.815220473,2.9562,3.408716137,0.293816315,30.91,34.21487603,11.31712232,18.25677267,8.090255055,5.771495878,4.469158408,95.46,97.69850403,2.239456468,4.54,2.301495972,2.300031092,23.78,27.67962309,6.729988357,76.22,72.32037691,7.143444828,75.71921749,7.221363344,4.372842348,4.600347917,19.90794016,9.640159411,0,1.035673188,18.25677267,7.143096947,1.884570082,3.061383604,0,1.035673188,0,1.035673188
1121,2731780,MINNESOTA,Robbinsdale Public School District,Hennepin County,952,73,353,60,100,5,1.012,4500,0,0,100,0,0,47.67,47.83950617,2.821366446,52.33,52.16049383,4.105074756,0.6,0,0.6,93.01146385,6.126288784,6.778857549,3.56641299,93.22114245,2.511471352,67.57054674,2.933033479,3.947797716,2.302108227,39.80424144,4.565775574,100,6.890238035,3.373015873,2.043667731,95.3601108,0.717180296,4.639889197,1.917854011,98.47883598,6.652129936,16.07342736,0.752036337,97.22222222,6.6389254,2.777777778,1.935308953,0.925925926,0.946897763,1.851851852,1.584735256,0,0.493691717,0,0.493691717,0,0.493691717,0,0.493691717,0,0.493691717,65.84,63.52166758,5.756573643,48.52,49.5337356,4.749629654,51.48,50.4662644,7.446294904,13.13,10.7515085,4.015299949,34.16,36.47833242,6.322239997,26.79,25.50740538,4.958899877,29.96,29.84092156,5.345336025,2.4061,2.475589687,0.18341579,22.06,20.37996546,7.46447124,9.873834339,4.961706458,2.358749314,1.750477051,95.92,94.75051975,3.680884413,4.08,5.24948025,3.996703417,20.06,22.70981898,5.451871315,79.94,77.29018102,3.515473942,84.3035343,5.578535181,6.548856549,4.358233834,9.147609148,4.611645097,0,0.467775468,0,0,1.974766868,1.587017607,0,0.467775468,0,0.467775468
1122,2731800,MINNESOTA,Rochester Public School District,Olmsted County,1258,81,321,61,100,2,0.631,2299,0,0,100,0,0,46.89,46.51065608,4.093649116,53.11,53.48934392,2.285411458,0.48,0,0.48,93.56456331,3.691372616,6.74408218,4.742312803,93.25591782,4.708036449,72.00167154,1.885228117,1.508995937,1.27077188,45.73418456,8.232128799,100,11.05131367,8.148767238,6.361858624,96.4635064,15.3067752,3.536493604,3.285631141,98.7463435,10.77607631,4.358865849,0.332033793,97.0748015,2.613339478,2.925198496,2.580786473,2.465524446,2.33221407,0.459674049,0.918646072,0,0.959488273,0,0.959488273,0,0.959488273,0,0.959488273,0,0.959488273,66.93,77.39872068,6.284113496,58.34,65.24520256,6.546465941,41.66,34.75479744,8.393002652,6.79,12.15351812,5.908586791,33.07,22.60127932,6.195752392,27.87,19.08315565,5.707727167,24.88,29.53091684,5.483024526,2.2857,2.531982942,0.089469424,18.81,17.49311295,8.612752955,3.837953092,2.972834451,0,0.959488273,98.04,92.59624877,6.029763887,1.96,7.403751234,5.722165946,5.69,2.985074627,3.08454162,94.31,97.01492537,2.741299134,96.44619941,7.048325357,3.553800592,3.058750898,0,0.888450148,0,0.888450148,2.132196162,2.981302157,1.918976546,2.234730567,0,0.888450148,0,0.888450148
1123,2732070,MINNESOTA,Rockford Public School District,Hennepin County,129,77,29,60-79,80.66820276,2,20.723,0,581,2622,0,18.14,81.86,50.48,51.71537484,1.823654624,49.52,48.28462516,2.558557852,0,0,0,94.88564168,2.314687408,4.084365584,1.385106843,95.91563442,1.899414617,64.39008895,4.796399836,3.749383325,1.566923205,39.07252097,5.148909619,100,7.63711263,8.227445998,5.923640426,91.65284688,3.291413318,8.347153123,2.95132883,99.26937738,0.65159994,7.296,0.3969024,98.44345616,1.625262758,1.556543837,0.981158147,1.334180432,0.82277262,0.222363405,0.285643512,0,0.801424755,0,0.801424755,0,0.801424755,0,0.801424755,0,0.801424755,79.02,80.85485307,5.011152701,69.64,71.4158504,4.783878117,30.36,28.5841496,7.385977627,5.8,4.986642921,2.655777704,20.98,19.14514693,6.314908055,15.36,13.62422084,5.104180097,38.48,41.76313446,4.963606514,2.8598,2.803205699,0.22190427,17.4,16.18942731,5.33271962,3.561887801,2.484783313,0.623330365,0.80061224,96.05,97.73716275,1.537970807,3.95,2.26283725,2.869295646,10.27,13.98040962,4.378208524,89.73,86.01959038,3.600377751,90.33942559,4.93724073,2.785030461,3.303583472,3.046127067,1.907175955,3.829416884,3.91063629,0.801424755,1.067559024,1.157613535,1.512318745,0,0.783289817,0,0.783289817
1124,2732390,MINNESOTA,Rosemount-Apple Valley-Eagan School District,Dakota County,2247,89,330,70,100,4,1.779,6717,0,0,100,0,0,48.03,44.53405018,3.298147895,51.97,55.46594982,2.544848801,0.1,0,0.1,93.83213859,9.922864463,10.55228394,3.451200326,89.44771606,4.227479441,65.8004779,6.65994228,5.46981389,2.746093382,35.95097594,4.921915801,100,10.9825426,12.41039427,5.759223375,93.78115357,1.145785514,6.218846428,2.273605253,98.28255675,10.65680384,18.90290229,1.430427799,92.95101553,2.285792335,7.048984468,3.012192124,2.523894863,1.826430833,4.525089606,3.10142138,0,0.426590828,1.706363313,2.273825798,0,0.426590828,0,0.426590828,1.706363313,2.309395434,63.19,60.71809456,6.551072338,44.38,38.7486669,5.332860421,55.62,61.2513331,8.588593259,13.99,17.95236402,5.017477656,36.81,39.28190544,6.918217133,26.8,31.95876289,7.068453949,33.08,32.06541059,5.644543935,2.4076,2.373622467,0.148704698,26.8,25.17564403,7.207292721,13.0465695,5.370773429,2.346249556,2.094685975,94.99,94.68192528,3.51888744,5.01,5.318074722,4.676475649,41.84,40.06398862,5.162131698,58.16,59.93601138,3.642423673,69.3705823,7.003696299,10.03029283,4.199088627,20.59912487,4.985902475,0,0.403904409,3.199431212,2.48418424,1.030927835,1.278912442,1.245371929,1.95193083,0,0.403904409
1125,2732430,MINNESOTA,Roseville Public School District,Ramsey County,540,79,192,55-59,100,2,0.419,2379,0,0,100,0,0,49.43,50.04068348,5.989617224,50.57,49.95931652,4.92099575,0.13,0,0.13,95.32139951,6.208075968,30.34571063,8.478425597,69.65428937,6.932073115,67.49389748,5.280895666,10.78963231,6.128299442,63.77335744,7.94551062,100,6.904215927,25.22375915,10.17801354,94.22161795,5.249600018,5.778382053,3.564333134,99.55248169,6.860012475,24.27462199,1.180498576,73.10821806,5.637191093,26.89178194,7.204381768,5.695687551,2.507002274,21.19609439,7.660284358,2.603231598,2.952503362,2.513464991,2.592837787,3.500897666,2.944559955,0.897666068,1.433865595,9.515260323,5.040493631,46.9,55.11669659,3.975297412,37.61,42.99820467,5.095834267,62.39,57.00179533,9.188224488,6.02,7.540394973,3.522329806,53.1,44.88330341,8.462761015,38.67,32.13644524,7.89760176,21.15,16.96588869,3.81970264,2.1027,2.201974865,0.230755687,27.55,17.91530945,8.372373494,14.54219031,5.122713599,5.65529623,3.006940018,94.01,96.53379549,1.994601165,5.99,3.466204506,3.886947932,51.33,52.6032316,5.036845534,48.67,47.3967684,5.110974562,43.58752166,4.958382827,16.63778163,5.608933192,39.77469671,8.174053329,0,0.779896014,4.667863555,3.474192792,4.398563734,3.115398403,0,0.779896014,0,0.779896014
1126,2732880,MINNESOTA,Sauk Rapids Public School District,Benton County,279,92,80,85-89,100,3,7.298,2415,0,278,89.68,0,10.32,42.96,44.85981308,4.064501718,57.04,55.14018692,3.966275766,14,5.87,8.13,94.88013003,10.23634146,1.241970021,1.410242646,98.75802998,1.629305582,74.07557903,5.361212787,12.6165661,4.235516272,18.97970379,6.495178328,94.14872003,9.836186379,17.04790678,8.070625976,87.84,11.90249627,12.16,6.942540647,99.67492889,1.01526101,8.927843457,0.702435299,98.09020723,3.587446937,1.909792767,2.555595272,1.82852499,2.555957033,0.081267777,0.121736671,0,0.76142132,0,0.76142132,0,0.76142132,0,0.76142132,0,0.76142132,55.44,50.42301184,6.429237902,41.33,32.31810491,6.366590542,58.67,67.68189509,11.10090119,10.79,15.14382403,6.68207748,44.56,49.57698816,9.15963614,38.56,44.33164129,8.846628352,25.09,21.23519459,4.757949771,2.1365,1.909475465,0.184640396,21.46,19.29530201,12.95232416,9.390862944,6.224903134,0.253807107,0.337928451,95.59,97.84768212,2.058461816,4.41,2.152317881,2.064372906,38.75,43.31641286,8.60288976,61.25,56.68358714,8.201145534,46.77152318,8.357678502,0,0.745033113,37.5,10.45619838,15.72847682,5.442626362,0.253807107,0.422627123,0.846023689,1.436983034,0,0.745033113,0,0.745033113
1127,2733000,MINNESOTA,Shakopee Public School District,Scott County,512,86,144,65-69,100,2,1.093,2816,0,0,100,0,0,40.23,46.48711944,4.65329596,59.77,53.51288056,4.856345818,27.88,27.34,0.53,93.44262295,3.687514545,14.66165414,9.9942741,85.33834587,7.095903131,74.62919594,1.117248792,16.21338912,6.48058356,16.0041841,4.014195506,82.35753318,8.102785717,11.7535545,6.874709703,92.19030521,3.685205754,7.809694794,4.591430298,97.65807963,2.64965907,18.70503597,1.442874477,93.28649493,4.318488579,6.713505074,4.423162331,1.131928181,1.089835462,5.581576893,4.235354964,0,1.030927835,2.176403207,1.597577058,0,1.030927835,0,1.030927835,2.176403207,1.942297175,61.63,59.22107675,6.135688521,45.23,43.9862543,8.114502325,54.77,56.0137457,9.540556723,10,12.37113402,5.440712721,38.37,40.77892325,7.70072015,31.74,37.34249714,7.772113024,25.58,20.73310424,4.264793256,2.3616,2.406643757,0.051233548,19.62,32.68858801,12.12859268,10.19473081,5.805206303,2.749140894,1.939306658,95.45,96.67774086,2.732171322,4.55,3.322259136,2.539870153,34.88,36.65521191,7.905145897,65.12,63.34478809,7.56938282,73.8648948,8.148149716,9.413067553,5.621767909,16.05758583,5.796026176,0.664451827,0.995943001,4.238258877,3.655425053,1.374570447,2.289253296,0,0.996677741,0,0.996677741
1128,2733270,MINNESOTA,South St. Paul Public School District,Dakota County,305,77,97,55-59,100,3,0.636,3608,0,0,100,0,0,48.75,51.26249343,4.281140751,51.25,48.73750658,2.847821827,0.61,0,0.61,94.23987375,7.091431382,8.847334636,4.303090317,91.15266536,3.522411554,67.20147291,2.508382214,6.849315069,3.768373439,21.91780822,5.073562552,99.84218832,7.879481837,11.74920969,6.632836534,91.89311594,2.565617461,8.106884058,3.342942122,98.50078906,7.480249646,15.27369826,0.783057428,94.71330879,7.490273637,5.286691215,2.930891123,2.051551815,1.494798827,3.2351394,2.623942626,1.01488498,1.623293222,2.368064953,3.178519531,0,0.608930988,0.541271989,0.879292475,3.924221922,3.717833455,66.57,70.36535859,4.597595923,49,47.90257104,6.83286339,51,52.09742896,8.955278414,12.73,14.34370771,5.381308083,33.43,29.63464141,6.038293164,24.4,20.63599459,5.826416499,32.57,28.14614344,5.152225443,2.5505,2.554803789,0.100061504,22.44,16.44230769,7.490116967,10.89309878,4.851335409,5.277401895,4.528087596,96.9,97.55775578,1.89554181,3.1,2.442244224,3.035055516,25.46,27.53721245,5.710280276,74.54,72.46278755,5.942329268,77.95379538,7.06394203,8.514851485,4.544331894,13.00330033,5.856275302,0.528052805,0.791855552,1.826792964,1.8929999,0.811907984,1.488133013,0.660066007,1.187885847,0,0.594059406
1129,2733330,MINNESOTA,Spring Lake Park Public Schools,Anoka County,385,79,130,65-69,100,2,1.077,2475,0,0,100,0,0,48,47.35827227,3.823163469,52,52.64172773,2.740545864,0.16,0,0.16,94.71654454,2.051843765,17.95602606,10.86255384,82.04397394,8.215900187,73.81411493,2.247705207,7.993730408,3.782028423,20.84639498,5.333224645,100,7.581013697,6.478981874,5.001453366,88.61560084,6.775695122,11.38439916,5.694131881,98.95873506,7.487019979,14.49727202,0.774016472,85.57655226,6.767597219,14.42344774,7.286513166,5.283455457,4.194073011,9.139992287,6.383074492,2.504317789,2.154313353,0,0.777202073,0,0.777202073,0,0.777202073,2.504317789,2.327364923,57.94,47.49568221,4.442841675,40.59,37.99654577,4.531845102,59.41,62.00345423,8.652715737,12.12,7.512953368,4.210366835,42.06,52.50431779,7.377884187,35.54,42.0552677,8.486075144,24.89,25.99309154,3.787409377,2.2691,2.237478411,0.173133462,17.43,26,11.65997604,16.92573402,7.800734715,2.07253886,2.328702193,94.37,97.6391231,1.771047477,5.63,2.360876897,3.539094082,34.44,37.04663212,8.025114604,65.56,62.95336788,7.11562193,62.22596965,9.384290554,8.010118044,5.633194411,21.33220911,5.964132608,8.431703204,3.597861152,0,0,0.863557858,1.553648176,0,0.758853288,0,0.758853288
1130,2733420,MINNESOTA,St. Anthony-New Brighton Schools,Hennepin County,179,87,36,70-79,100,2,0.979,1989,0,0,100,0,0,45.5,44.95798319,3.324486758,54.5,55.04201681,4.814325528,0,0,0,95.51820728,2.685876195,5.865102639,3.844795926,94.13489736,4.984317407,76.14379085,4.422387731,4.353157572,2.799260898,41.14040466,8.009257619,99.95331466,0.164033648,4.950957497,2.977404875,95.65602837,3.768349455,4.343971631,2.886295763,99.43977591,7.538379544,15.68075117,0.839251471,94.72455649,2.956162535,5.275443511,3.302536459,1.914098973,1.537185055,3.361344538,2.748516942,2.591170825,3.064727377,0,0.863723608,0,0.863723608,0,0.863723608,2.591170825,3.160887643,48.69,52.20729367,6.126233346,39.6,38.96353167,5.819030714,60.4,61.03646833,11.89552659,6.46,9.596928983,5.905441797,51.31,47.79270633,10.22127746,46.06,44.14587332,9.504699646,19.7,15.45105566,2.41836024,2.0091,2.052783109,0.19023976,19.09,15.25735294,7.037206323,14.01151632,6.146887382,0,0.863723608,92.18,90.60869565,4.829885467,7.82,9.391304348,6.763684429,25.66,32.14971209,5.637677316,74.34,67.85028791,3.355982828,48.60869565,7.004042929,3.217391304,3.38686537,41.39130435,9.122327877,6.782608696,4.245149481,3.742802303,3.828269285,6.429942418,5.6411636,0,0.782608696,0,0.782608696
1131,2733510,MINNESOTA,St. Cloud Public School District,Stearns County,812,71,315,56,100,4,1.19,2857,0,0,100,0,0,48.86,48,4.530234533,51.14,52,5.474544863,0.95,0,0.95,93.45454546,12.42061109,4.941634241,3.27476875,95.05836576,2.03768818,74.43636364,9.180435842,9.81924768,3.57949618,14.89985344,4.132009167,99.12727273,0.926209101,13.82978723,8.409382989,95,3.109487884,5,3.480213005,97.78181818,2.294931828,10.44998141,1.014297191,97.27272727,3.103518383,2.727272727,2.56900921,2.218181818,2.390890129,0.509090909,0.798561879,0,0.721732157,0.721732157,1.04157361,0,0.721732157,0,0.721732157,0.721732157,1.282325184,61.23,57.73857257,6.666318944,45,43.7850842,6.705865917,55,56.2149158,8.128650886,11.8,12.26944667,4.509390122,38.77,42.26142743,6.913497245,30.41,31.51563753,5.445007474,24.51,17.4819567,4.445060695,2.3197,2.186848436,0.160339609,18.47,17.08333333,7.306043935,9.542902967,4.857042138,1.603849238,1.761524165,95.76,96.66666667,4.209884434,4.24,3.333333333,3.950933122,17.7,17.4819567,6.163600435,82.3,82.5180433,6.246261956,95.34883721,3.106439856,0.465116279,1.007556807,3.488372093,2.320820652,0.697674419,1.162410166,0,0,3.207698476,2.799919415,1.627906977,2.402098254,0,0.697674419
1132,2733540,MINNESOTA,St. Francis Public School District,Anoka County,403,89,95,80-84,100,4,25.404,0,0,5202,0,0,100,52.33,52.74789752,1.999943308,47.67,47.25210248,3.008275536,0.08,0,0.08,94.89536476,0.770211051,2.164056059,1.395988272,97.83594394,1.53524111,66.65362801,5.246470622,5.927230047,2.413866074,12.23591549,3.307672933,99.86309407,8.001844472,6.560908735,3.308642333,90.11328527,1.704286243,9.886714727,3.518233881,98.76784667,7.91642779,8.217821782,0.465405352,97.14453354,1.776477283,2.855466458,1.792031397,1.955798944,1.403799198,0.899667514,1.152792583,0,0.658978583,0,0.658978583,0,0.658978583,0,0.658978583,0,0.658978583,80.68,81.21911038,4.425971049,68.08,70.89511258,5.892512193,31.92,29.10488742,7.74122197,6.78,3.40472268,2.353776927,19.32,18.78088962,6.284381082,12.99,13.50906096,5.661784815,41.3,38.76990665,5.527253635,2.9367,2.802306425,0.034697993,19.54,17.57944557,5.16358945,4.338275673,2.955625401,1.537616694,1.535249819,97.09,96.14572334,0.75168455,2.91,3.854276663,3.584041852,4.69,2.416254805,1.972388115,95.31,97.5837452,7.632574247,94.29778247,1.480552711,0,0.633579725,0,0.633579725,5.702217529,2.674447573,0.878638111,1.317055886,2.361339923,2.247697712,0,0.633579725,0,0.633579725
1133,2733790,MINNESOTA,St. Michael-Albertville School District,Wright County,320,91,45,70-79,67.51612814,4,26.981,11247,0,1571,87.74,0,12.26,50.68,50.27782188,2.06937694,49.32,49.72217812,1.810311962,0.04,0,0.04,89.59358628,1.325049965,6.600513866,2.830780752,93.39948613,2.913554155,59.04111764,1.817219969,3.549341221,1.725424008,34.84807744,4.204452026,99.83330687,5.46235364,3.697225093,2.277466493,94.31673953,2.669241297,5.683260471,2.092375091,99.04746785,0.533379559,9.857348934,0.385509399,96.52325766,5.270681207,3.47674234,1.366613892,2.635338943,1.170345983,0.841403397,0.475149533,0,0.349214268,0.523821402,0.673069297,0,0.349214268,0,0.349214268,0.523821402,0.747942484,82.16,86.58019456,3.411564412,70.31,73.78398603,3.813531264,29.69,26.21601397,5.613669316,7.24,8.655525069,3.319556768,17.84,13.41980544,4.096115889,12.85,9.827887254,3.212202824,56.66,54.02843602,4.005090917,3.1786,3.133699177,0.185666796,34.51,33.56381446,6.374153862,7.932152657,4.325434358,3.068096782,2.365616175,95.77,99.30641566,1.165336924,4.23,0.693584345,0.990373273,12.45,6.560239461,2.250486136,87.55,93.43976054,1.302205909,97.67153827,2.433822603,0.544959128,0.717962221,1.610106515,1.33578384,0.173396086,0.421036923,0.922923422,1.02184971,2.070341731,1.318716852,0,0.346792172,0,0.346792172
1134,2733810,MINNESOTA,South Washington County School District,Washington County,1295,91,197,75-79,100,3,1.449,5100,0,0,100,0,0,49.2,49.04752742,2.896332319,50.8,50.95247258,2.385505729,0.08,0,0.08,93.03444295,2.553000848,11.85108583,5.382656386,88.14891417,4.592909684,62.20896671,5.01185411,3.618929787,1.565550794,27.86885246,5.139066093,100,8.517391669,8.06234366,5.404437774,94.20836189,3.204956849,5.791638108,2.981013005,98.53761786,0.600953846,7.654754931,0.463380986,93.49624784,7.914026525,6.503752165,3.692965748,2.732345584,1.317451272,3.771406581,3.456080622,0,0.676818951,0,0.676818951,1.917653694,2.592765678,0,0.676818951,1.917653694,2.705640004,77.62,79.0750141,2.815682919,61.14,64.24139876,6.682410459,38.86,35.75860124,6.944765858,11.25,10.26508742,4.483923393,22.38,20.9249859,4.798308632,16.7,17.08967851,4.433516435,38.2,40.94754653,4.165669818,2.8093,2.923293852,0.101932492,22.73,25.17831669,6.601850437,5.076142132,3.035482898,1.804850536,1.633246397,96.8,93.1197479,3.920170098,3.2,6.880252101,3.935254924,12.4,11.78793006,4.190384828,87.6,88.21206994,3.061458597,91.33403361,3.885853661,0.682773109,1.207860553,6.197478992,2.884427112,1.785714286,2.100357945,1.240834743,1.352267852,0.338409476,0.902272476,0,0.630252101,0,0.630252101
1135,2733840,MINNESOTA,St. Paul Public School District,Ramsey County,2946,66,2214,62,100,4,0.312,4101,0,0,100,0,0,49.11,54.21931408,5.419423075,50.89,45.78068592,4.064356809,0,0,0,91.4034296,0.77925643,43.76697112,10.23629146,56.23302888,4.438496392,51.60198556,9.491040191,26.54132051,7.334418557,19.98250984,4.774807055,100,18.6030349,34.79241877,10.41021104,90.31266017,9.021858537,9.687339826,4.288859528,97.9467509,0.751473767,25.43192813,3.351085669,73.57851986,13.48260854,26.42148014,7.763881697,12.63537906,4.049419386,13.78610108,6.474656282,4.736024845,5.185535638,0,0.698757764,8.385093168,5.463987305,0,0.698757764,13.12111801,7.522662051,71.07,71.04037267,10.05528491,33.7,34.08385093,8.832780902,66.3,65.91614907,12.83070806,29.1,27.95031056,7.94396864,28.93,28.95962733,8.889322617,20.4,21.89440994,8.643743521,48.66,45.96273292,9.183502303,3.4289,3.437111801,0.339932223,38.47,36.50273224,12.96937122,21.73913044,8.884981146,11.41304348,5.2644131,87.17,93.60465116,5.65916309,12.83,6.395348837,5.217269128,51.76,61.02484472,8.85827535,48.24,38.97515528,9.17677156,54.06976744,10.44054721,43.09593023,11.01260169,2.834302326,3.04718091,0,0.654069767,10.40372671,6.144943231,2.406832298,2.787184314,2.761627907,3.120229741,0,0.654069767
1136,2738190,MINNESOTA,Stillwater Area Public School District,Washington County,744,86,92,65-69,100,2,2.286,3566,0,0,100,0,0,49.89,51.81695828,3.409995757,50.11,48.18304172,2.239646912,0.11,0,0.11,96.23149394,1.325605647,3.328671329,1.948440648,96.67132867,1.116534598,64.11843876,4.766466126,0.67170445,0.965030425,61.7968094,7.533149384,100,7.994208563,3.98384926,2.439155211,93.6905358,2.19831224,6.309464196,2.655173234,99.46164199,0.585768159,7.198917456,0.409140099,98.41184388,7.835623235,1.588156124,1.612577011,1.453566622,1.612982564,0.134589502,0.242141612,0,0.70977918,0,0.70977918,0,0.70977918,0,0.70977918,0,0.70977918,82.17,85.8044164,2.673186899,71.18,79.17981073,4.019785699,28.82,20.82018927,5.894906514,7.71,5.678233439,3.378263211,17.83,14.1955836,4.593955363,14.17,12.69716088,4.207081359,39.56,41.95583596,4.550423113,2.7741,2.925867508,0.065079043,13.65,19.20955882,5.484183676,4.810725552,4.409299487,0.630914827,1.103612465,96.4,93.78698225,3.753150117,3.6,6.213017752,4.359002849,6.46,7.018927445,4.638632064,93.54,92.98107256,3.923475006,96.07988166,3.785691196,3.920118343,2.73357423,0,0.665680473,0,0.665680473,0,0,0,0.70977918,0,0.665680473,0,0.665680473
